fileName,label
TSLA_30_1,1
TSLA_31_0,0
TSLA_32_1,1
TSLA_33_1,1
TSLA_34_1,1
TSLA_35_0,0
TSLA_36_1,1
TSLA_37_1,1
TSLA_38_0,0
TSLA_39_0,0
TSLA_40_0,0
TSLA_41_1,1
TSLA_42_0,0
TSLA_43_1,1
TSLA_44_0,0
TSLA_45_0,0
TSLA_46_1,1
TSLA_47_1,1
TSLA_48_0,0
TSLA_49_1,1
TSLA_50_0,0
TSLA_51_0,0
TSLA_52_0,0
TSLA_53_0,0
TSLA_54_0,0
TSLA_55_0,0
TSLA_56_0,0
TSLA_57_1,1
TSLA_58_1,1
TSLA_59_1,1
TSLA_60_0,0
TSLA_61_0,0
TSLA_62_1,1
TSLA_63_1,1
TSLA_64_0,0
TSLA_65_0,0
TSLA_66_0,0
TSLA_67_0,0
TSLA_68_0,0
TSLA_69_0,0
TSLA_70_0,0
TSLA_71_1,1
TSLA_72_1,1
TSLA_73_1,1
TSLA_74_0,0
TSLA_75_1,1
TSLA_76_0,0
TSLA_77_1,1
TSLA_78_1,1
TSLA_79_0,0
TSLA_80_1,1
TSLA_81_1,1
TSLA_82_1,1
TSLA_83_1,1
TSLA_84_1,1
TSLA_85_0,0
TSLA_86_1,1
TSLA_87_0,0
TSLA_88_1,1
TSLA_89_0,0
TSLA_90_1,1
TSLA_91_1,1
TSLA_92_1,1
TSLA_93_0,0
TSLA_94_0,0
TSLA_95_1,1
TSLA_96_0,0
TSLA_97_0,0
TSLA_98_1,1
TSLA_99_1,1
TSLA_100_1,1
TSLA_101_1,1
TSLA_102_1,1
TSLA_103_1,1
TSLA_104_0,0
TSLA_105_0,0
TSLA_106_1,1
TSLA_107_1,1
TSLA_108_1,1
TSLA_109_0,0
TSLA_110_1,1
TSLA_111_1,1
TSLA_112_1,1
TSLA_113_1,1
TSLA_114_0,0
TSLA_115_1,1
TSLA_116_1,1
TSLA_117_1,1
TSLA_118_1,1
TSLA_119_1,1
TSLA_120_0,0
TSLA_121_0,0
TSLA_122_1,1
TSLA_123_1,1
TSLA_124_0,0
TSLA_125_1,1
TSLA_126_0,0
TSLA_127_0,0
TSLA_128_0,0
TSLA_129_1,1
TSLA_130_0,0
TSLA_131_1,1
TSLA_132_0,0
TSLA_133_1,1
TSLA_134_1,1
TSLA_135_0,0
TSLA_136_1,1
TSLA_137_1,1
TSLA_138_1,1
TSLA_139_1,1
TSLA_140_1,1
TSLA_141_0,0
TSLA_142_1,1
TSLA_143_0,0
TSLA_144_1,1
TSLA_145_1,1
TSLA_146_0,0
TSLA_147_1,1
TSLA_148_1,1
TSLA_149_1,1
TSLA_150_1,1
TSLA_151_1,1
TSLA_152_0,0
TSLA_153_0,0
TSLA_154_0,0
TSLA_155_1,1
TSLA_156_1,1
TSLA_157_1,1
TSLA_158_1,1
TSLA_159_0,0
TSLA_160_1,1
TSLA_161_1,1
TSLA_162_1,1
TSLA_163_0,0
TSLA_164_1,1
TSLA_165_0,0
TSLA_166_1,1
TSLA_167_0,0
TSLA_168_0,0
TSLA_169_1,1
TSLA_170_1,1
TSLA_171_0,0
TSLA_172_1,1
TSLA_173_0,0
TSLA_174_1,1
TSLA_175_0,0
TSLA_176_1,1
TSLA_177_0,0
TSLA_178_0,0
TSLA_179_0,0
TSLA_180_1,1
TSLA_181_1,1
TSLA_182_1,1
TSLA_183_1,1
TSLA_184_1,1
TSLA_185_0,0
TSLA_186_1,1
TSLA_187_0,0
TSLA_188_1,1
TSLA_189_1,1
TSLA_190_0,0
TSLA_191_1,1
TSLA_192_0,0
TSLA_193_0,0
TSLA_194_0,0
TSLA_195_0,0
TSLA_196_1,1
TSLA_197_1,1
TSLA_198_0,0
TSLA_199_0,0
TSLA_200_1,1
TSLA_201_0,0
TSLA_202_0,0
TSLA_203_1,1
TSLA_204_1,1
TSLA_205_0,0
TSLA_206_0,0
TSLA_207_1,1
TSLA_208_0,0
TSLA_209_0,0
TSLA_210_1,1
TSLA_211_1,1
TSLA_212_1,1
TSLA_213_0,0
TSLA_214_1,1
TSLA_215_1,1
TSLA_216_0,0
TSLA_217_1,1
TSLA_218_0,0
TSLA_219_0,0
TSLA_220_1,1
TSLA_221_1,1
TSLA_222_1,1
TSLA_223_1,1
TSLA_224_1,1
TSLA_225_1,1
TSLA_226_0,0
TSLA_227_0,0
TSLA_228_0,0
TSLA_229_0,0
TSLA_230_0,0
TSLA_231_1,1
TSLA_232_1,1
TSLA_233_0,0
TSLA_234_0,0
TSLA_235_1,1
TSLA_236_1,1
TSLA_237_0,0
TSLA_238_1,1
TSLA_239_0,0
TSLA_240_1,1
TSLA_241_1,1
TSLA_242_1,1
TSLA_243_0,0
TSLA_244_0,0
TSLA_245_1,1
TSLA_246_0,0
TSLA_247_1,1
TSLA_248_0,0
TSLA_249_1,1
TSLA_250_0,0
TSLA_251_1,1
TSLA_252_0,0
TSLA_253_1,1
TSLA_254_0,0
TSLA_255_0,0
TSLA_256_1,1
TSLA_257_0,0
TSLA_258_1,1
TSLA_259_1,1
TSLA_260_0,0
TSLA_261_0,0
TSLA_262_1,1
TSLA_263_1,1
TSLA_264_0,0
TSLA_265_0,0
TSLA_266_0,0
TSLA_267_0,0
TSLA_268_0,0
TSLA_269_1,1
TSLA_270_1,1
TSLA_271_0,0
TSLA_272_0,0
TSLA_273_0,0
TSLA_274_1,1
TSLA_275_0,0
TSLA_276_0,0
TSLA_277_0,0
TSLA_278_1,1
TSLA_279_0,0
TSLA_280_1,1
TSLA_281_0,0
TSLA_282_1,1
TSLA_283_0,0
TSLA_284_0,0
TSLA_285_1,1
TSLA_286_0,0
TSLA_287_1,1
TSLA_288_0,0
TSLA_289_1,1
TSLA_290_1,1
TSLA_291_1,1
TSLA_292_0,0
TSLA_293_1,1
TSLA_294_1,1
TSLA_295_1,1
TSLA_296_1,1
TSLA_297_1,1
TSLA_298_1,1
TSLA_299_0,0
TSLA_300_1,1
TSLA_301_1,1
TSLA_302_0,0
TSLA_303_0,0
TSLA_304_0,0
TSLA_305_0,0
TSLA_306_1,1
TSLA_307_0,0
TSLA_308_1,1
TSLA_309_1,1
TSLA_310_0,0
TSLA_311_0,0
TSLA_312_0,0
TSLA_313_0,0
TSLA_314_0,0
TSLA_315_1,1
TSLA_316_1,1
TSLA_317_1,1
TSLA_318_1,1
TSLA_319_1,1
TSLA_320_0,0
TSLA_321_0,0
TSLA_322_0,0
TSLA_323_1,1
TSLA_324_1,1
TSLA_325_0,0
TSLA_326_0,0
TSLA_327_1,1
TSLA_328_0,0
TSLA_329_0,0
TSLA_330_0,0
TSLA_331_1,1
TSLA_332_0,0
TSLA_333_1,1
TSLA_334_1,1
TSLA_335_1,1
TSLA_336_1,1
TSLA_337_1,1
TSLA_338_1,1
TSLA_339_1,1
TSLA_340_0,0
TSLA_341_0,0
TSLA_342_0,0
TSLA_343_1,1
TSLA_344_1,1
TSLA_345_1,1
TSLA_346_0,0
TSLA_347_1,1
TSLA_348_1,1
TSLA_349_1,1
TSLA_350_0,0
TSLA_351_1,1
TSLA_352_1,1
TSLA_353_0,0
TSLA_354_1,1
TSLA_355_0,0
TSLA_356_1,1
TSLA_357_0,0
TSLA_358_1,1
TSLA_359_0,0
TSLA_360_1,1
TSLA_361_0,0
TSLA_362_0,0
TSLA_363_0,0
TSLA_364_0,0
TSLA_365_0,0
TSLA_366_1,1
TSLA_367_0,0
TSLA_368_0,0
TSLA_369_1,1
TSLA_370_0,0
TSLA_371_1,1
TSLA_372_1,1
TSLA_373_0,0
TSLA_374_1,1
TSLA_375_0,0
TSLA_376_1,1
TSLA_377_1,1
TSLA_378_1,1
TSLA_379_0,0
TSLA_380_0,0
TSLA_381_1,1
TSLA_382_0,0
TSLA_383_1,1
TSLA_384_1,1
TSLA_385_1,1
TSLA_386_1,1
TSLA_387_0,0
TSLA_388_1,1
TSLA_389_1,1
TSLA_390_1,1
TSLA_391_1,1
TSLA_392_1,1
TSLA_393_1,1
TSLA_394_1,1
TSLA_395_1,1
TSLA_396_1,1
TSLA_397_0,0
TSLA_398_1,1
TSLA_399_0,0
TSLA_400_0,0
TSLA_401_1,1
TSLA_402_1,1
TSLA_403_0,0
TSLA_404_0,0
TSLA_405_0,0
TSLA_406_1,1
TSLA_407_1,1
TSLA_408_0,0
TSLA_409_0,0
TSLA_410_0,0
TSLA_411_1,1
TSLA_412_0,0
